yyyymm,dp,ep,b/m,ntis,tbl,tms,dfy,svar
187805,-0.00783072716419575,-3.553786559962191e-05,,,,,,
187806,-0.025056485608229373,-0.01811508752459723,,,,,,
187807,-0.024653703748075628,-0.017700485603406868,,,,,,
187808,0.003760093767566808,0.011596840368357952,,,,,,
187809,-0.024460740389850244,-0.01748174244037015,,,,,,
187810,0.007035498203202373,0.014026943469155118,,,,,,
187811,-0.0020878276164344456,0.005792681648776998,,,,,,
187812,0.0013457658476339063,0.008364343681424469,,,,,,
187901,-0.02758844485742573,-0.018451765026990863,,,,,,
187902,-0.026901896763201094,-0.01715874378329607,,,,,,
187903,0.025536379257609543,0.03417332985527022,,,,,,
187904,-0.023200608396167333,-0.014792903627132148,,,,,,
187905,-0.03557233673449378,-0.026558803245869456,,,,,,
187906,0.003924334540832852,0.011891211157065484,,,,,,
187907,-0.011093088815556484,-0.0033288232400012774,,,,,,
187908,0.000913428681241335,0.009280524385372857,,,,,,
187909,-0.02743595624395523,-0.020062746663533026,,,,,,
187910,-0.09478281505036845,-0.08758963272534492,,,,,,
187911,-0.043939567994306206,-0.036148287736073925,,,,,,
187912,0.01056678857266835,0.017411296430824397,,,,,,
188001,-0.013198261121024846,-0.013968776119977822,,,,,,
188002,0.006638330207291876,0.005652918503979976,,,,,,
188003,0.0044823024394995414,0.0037872475226241598,,,,,,
188004,0.0458912825113833,0.045227370034174985,,,,,,
188005,0.10493160722320072,0.1040619654021131,,,,,,
188006,0.017794800196201166,0.017192172106731185,,,,,,
188007,-0.023399298452986272,-0.023976623302306876,,,,,,
188008,-0.01424437288319158,-0.015018535594547355,,,,,,
188009,0.022547928109141413,0.022021039912082152,,,,,,
188010,-0.008343474588841993,-0.008849548568625298,,,,,,
188011,-0.031396854060672386,-0.03209128842607001,,,,,,
188012,-0.020761991448428496,-0.02122606942185623,,,,,,
188101,-0.03915609488567506,-0.06681266439296962,,,,,,
188102,0.021928381791360696,-0.005239254152688666,,,,,,
188103,0.007067794204156819,-0.020038698179429826,,,,,,
188104,0.021228781132927033,-0.005624447378334452,,,,,,
188105,-0.02633269305110275,-0.05273259028338506,,,,,,
188106,0.005159174276234246,-0.02122427962759854,,,,,,
188107,0.05267436579192619,0.026506636226950597,,,,,,
188108,0.04071263916993528,0.014968131662826067,,,,,,
188109,0.008497130253946494,-0.017271128748236553,,,,,,
188110,0.03238990280166387,0.006804269951296238,,,,,,
188111,0.009517336468362725,-0.01567074457914508,,,,,,
188112,0.045258695117528,0.020010153601368597,,,,,,
188201,0.01508829965120162,0.013268462934215908,,,,,,
188202,0.022204157311010775,0.020152874540453336,,,,,,
188203,0.0017286089006178784,-9.829272647676746e-05,,,,,,
188204,0.0,-0.0018302453061540547,,,,,,
188205,0.012184659016367227,0.010121621035371842,,,,,,
188206,0.005267790934858851,0.0034303995130233744,,,,,,
188207,-0.05480823649499511,-0.05664901013948764,,,,,,
188208,-0.029558802241544502,-0.031633730939871985,,,,,,
188209,-0.009661910911736626,-0.011509913285666862,,,,,,
188210,0.02762157730992909,0.025770153499427018,,,,,,
188211,0.04377803420758708,0.04169107692838914,,,,,,
188212,-0.005150225976315426,-0.00700896257094108,,,,,,
188301,0.007647106174903051,-0.000680694334477483,,,,,,
188302,0.02543089638338092,0.016764218678361864,,,,,,
188303,-0.009764920085352458,-0.018148344203387623,,,,,,
188304,-0.018177230535186162,-0.0265895145505608,,,,,,
188305,0.019962477890185237,0.011212386333493196,,,,,,
188306,-0.006163608195176362,-0.014634205283550195,,,,,,
188307,0.01804324485490527,0.009542416560735845,,,,,,
188308,0.049195536731838185,0.040357868216376325,,,,,,
188309,-0.008463462632071206,-0.017025426117789788,,,,,,
188310,0.029939210792790494,0.021345575786172244,,,,,,
188311,-0.012022771287752754,-0.020952385831041642,,,,,,
188312,0.02465032244232157,0.015992587034074024,,,,,,
188401,0.025255766747732444,0.01149258681519294,,,,,,
188402,-0.031553752982683925,-0.04596145001684038,,,,,,
188403,-0.0014506534818097272,-0.015906282803228144,,,,,,
188404,0.041095839660351796,0.02627277420789298,,,,,,
188405,0.07953801321370246,0.06402073235656847,,,,,,
188406,0.03642001511608406,0.0208117687479783,,,,,,
188407,-0.005326661505725028,-0.021353124470568474,,,,,,
188408,-0.06592775041846588,-0.08270741706965223,,,,,,
188409,0.026774796915570498,0.009851354120232969,,,,,,
188410,0.027814206760833127,0.010410969862148622,,,,,,
188411,0.015358520158685884,-0.0028688326534500597,,,,,,
188412,-0.0031673923058201936,-0.02160402386527549,,,,,,
188501,0.004424161214448219,0.012608852509461421,,,,,,
188502,-0.04978542816812226,-0.04134739628930273,,,,,,
188503,-0.021920740129647953,-0.013225655319190732,,,,,,0.003591426026361866
188504,-0.01774257850173111,-0.008775232078568784,,,,,,0.15216090624921375
188505,-0.009286093886188063,-1.7944461891072905e-05,,,,,,0.003872283168060875
188506,-0.01623119492858205,-0.0066746734463833945,,,,,,-0.4983382943455199
188507,-0.05785024322845489,-0.04797829342365123,,,,,,0.9846331985802381
188508,-0.07669967326466276,-0.06646910804920747,,,,,,-0.18088227775925514
188509,-0.009453657969411555,0.0011038847618403125,,,,,,-0.3467340417666822
188510,-0.07922312886747251,-0.06829702728132103,,,,,,0.5477787544716683
188511,-0.08673267283806974,-0.075376761687592,,,,,,-0.06268187350111809
188512,-0.016216401044374162,-0.004485261190078305,,,,,,0.07283790801471923
188601,-0.007108539237294487,0.018349138668196652,,,,,,-0.5596214569064832
188602,-0.025785062555452765,-0.0010296894680159596,,,,,,-0.11117184690810511
188603,0.013765121004499559,0.03867270047967919,,,,,,0.16887542328784022
188604,0.0063189230096063476,0.030971000838249996,,,,,,-0.40446821874123806
188605,0.012842757758724677,0.036818938707078974,,,,,,0.4456396291409819
188606,-0.05216226541502955,-0.027991024583513546,,,,,,-0.3975927611487311
188607,-0.022541916961666075,0.0014061403769902725,,,,,,-0.214363067084677
188608,-0.014509666365286833,0.008783850528759629,,,,,,-0.08636367056389105
188609,-0.03326386995311292,-0.009736373297608125,,,,,,-0.10855386733289585
188610,-0.03267516535183468,-0.00934256502538755,,,,,,0.04365823779088984
188611,-0.03166778865040065,-0.008972559890588983,,,,,,-0.8173345619638104
188612,0.0185506558050319,0.04151569820572476,,,,,,1.9689862430252312
188701,0.02199484437068122,0.01824249475213069,,,,,,-0.4331486168616161
188702,0.018367576232152683,0.014684947363185152,,,,,,0.11220346636472645
188703,-0.01214478079388348,-0.01575963849295059,,,,,,-1.1888343423798435
188704,-0.011739729280522582,-0.01528869251509013,,,,,,-0.5661874326866467
188705,-0.006283517255084803,-0.009768393267227449,,,,,,0.0883413973010958
188706,0.03993210930177371,0.03650957951410527,,,,,,1.3295892836837178
188707,0.03531835289017726,0.03195649153312763,,,,,,0.15636462102023874
188708,0.035834978359150504,0.032532167970467096,,,,,,0.3148522968693941
188709,0.02329002153700621,0.020044702270324066,,,,,,-0.15753046094097733
188710,0.044286248753500956,0.04109691580940389,,,,,,0.39285705149374106
188711,-0.008895823506676948,-0.012030622312047878,,,,,,-0.6085995763926322
188712,0.015726793858306998,0.012645127320898286,,,,,,-0.46225264634673024
188801,-0.014384698048702127,-0.030886964670795436,,,,,,-0.5541533159129823
188802,-0.000798931443132922,-0.018508101480612993,,,,,,-0.2706930874500184
188803,0.031700023137196,0.014140667489199732,,,,,,1.096919572741962
188804,-0.010892238895139794,-0.029017491357931302,,,,,,0.09281837391167524
188805,-0.020230110870097295,-0.039680133109035065,,,,,,-0.299181862779375
188806,0.024378409056118322,0.005014736614709303,,,,,,-0.3401041061917587
188807,-0.03272570360759497,-0.05275631568447725,,,,,,0.9166481305642886
188808,-0.027911864721217317,-0.04941216731806852,,,,,,-0.7620502003479706
188809,-0.03166829994593989,-0.053167093284915534,,,,,,0.3409950362058316
188810,-0.0016685218509966404,-0.023963480209992394,,,,,,-0.578541105090908
188811,0.01389331498591062,-0.010053066786337439,,,,,,0.27881801688856367
188812,0.011904296350742083,-0.012155707550173478,,,,,,0.43952221698964156
188901,-0.02275274294848817,-0.006655983379141084,,,,,,-1.132373826094251
188902,-0.015319753529959623,0.0014450424605794154,,,,,,-0.1629293152683502
188903,0.0174628082355337,0.033270651190685285,,,,,,0.7386728878366391
188904,-0.001594039971116068,0.014076774842052941,,,,,,-0.6691192490366582
188905,-0.030646152880082767,-0.014304453223303426,,,,,,-0.1794237753793011
188906,-0.020325039015978597,-0.004920073128467983,,,,,,-0.36805251671087014
188907,0.016980380733953027,0.03225907596753519,,,,,,1.1715430130703437
188908,-0.017143439754644163,-0.0011911219098434955,,,,,,-0.39642548880701334
188909,-0.027509240957469316,-0.012475633626456428,,,,,,-0.2031802915052845
188910,0.014747153684167458,0.02966419167108203,,,,,,0.6312311139671332
188911,0.0052345904429880186,0.020827943975684438,,,,,,0.00777952084842326
188912,0.001993489503783419,0.016684204913786527,,,,,,-0.13101082854278978
189001,-0.01121507082013995,-0.013885299376018345,,,,,,-0.843489799689837
189002,0.01121507082013995,0.008202516240520374,,,,,,-0.27492731279715166
189003,0.007547205635382692,0.0048617391003644705,,,,,,0.13917356166187744
189004,-0.02061928720273576,-0.023311984891643878,,,,,,0.413401309971265
189005,-0.04178627898469367,-0.04482425600477047,,,,,,0.5953214273528715
189006,0.007142887512380014,0.004434693575500415,,,,,,0.15687104990156442
189007,0.007194275634027303,0.0044787274615445405,,,,,,-0.696679851082755
189008,0.02374540790080193,0.02068157571687035,,,,,,1.5024267436100622
189009,0.01677578950483749,0.014044480193343034,,,,,,-0.6511754806212595
189010,0.04616204176316252,0.04342325196492691,,,,,,0.6199923300946928
189011,0.07562335356206429,0.07253322234775306,,,,,,1.4989005896424903
189012,0.02363160453327673,0.020876781854432647,,,,,,-0.3577514481671189
189101,-0.05085841723349116,-0.03647953204667376,,,,,,-1.2544113903564407
189102,-0.012320484388040676,0.0015193989653252693,,,,,,-0.744389638387231
189103,0.018538120998911722,0.03251970694910433,,,,,,0.22289100447148247
189104,-0.032722755990867824,-0.018933962341558086,,,,,,0.29863967701361016
189105,0.004032263527938618,0.017311810901225133,,,,,,0.3752725124437095
189106,0.02040887163120697,0.03383189196334779,,,,,,-0.6889690427209647
189107,0.016632400049141793,0.029877626799162282,,,,,,-0.23363568324766248
189108,-0.03299268315434878,-0.020229863998614928,,,,,,0.8136750448217027
189109,-0.07801225012315438,-0.06510487977923507,,,,,,0.17530580134179008
189110,0.0,0.012742890877700308,,,,,,-0.23908648490620354
189111,0.015123161574220667,0.027407960264653752,,,,,,-0.16483314126841275
189112,-0.03002101625485798,-0.017591143288090638,,,,,,-0.9314193270925655
189201,-0.010617960036528373,-0.010989490214360131,,,,,,1.0010858942670575
189202,0.005377805099665345,0.005459522204898981,,,,,,-0.11251169173864817
189203,-0.0032266727459075994,-0.0035906681307289467,,,,,,-0.27034135702098006
189204,0.00932087776309043,0.008962211932639796,,,,,,-0.37790308824832586
189205,0.007032996022266147,0.007117467768863683,,,,,,0.0057130404247622835
189206,0.01281930856744573,0.012467720403092741,,,,,,-0.012626265232522194
189207,0.007364122515135296,0.007017572658646998,,,,,,0.16616093808799537
189208,-0.0074554155573536285,-0.007368493830314016,,,,,,0.11795968338987706
189209,0.0324868980624502,0.03214700579024932,,,,,,0.09444206161038426
189210,-0.012666183831304245,-0.013001306919321998,,,,,,-1.0456674411303766
189211,0.010321100812573203,0.010410198298215434,,,,,,0.7716077651108106
189212,0.01793897001166478,0.01761011775974808,,,,,,0.20608353462639073
189301,-0.014658306277107513,-0.04316531381958333,,,,,,-0.05833157606915318
189302,0.021716670644553293,-0.007559152338749708,,,,,,0.6426538310894232
189303,0.04027721057907607,0.010465906133318548,,,,,,-0.32429309265132744
189304,0.003293539411939328,-0.02722867238858573,,,,,,0.273641401964257
189305,0.0963694264124344,0.06499473851318882,,,,,,1.3134025934433433
189306,0.05195751258810599,0.01989889324404004,,,,,,-0.7137902722784837
189307,0.10117659705909965,0.06827526514122129,,,,,,1.7698658195605121
189308,0.027869084523970855,-0.005995508077591083,,,,,,-0.5888831654918842
189309,-0.06542846221799437,-0.10016468775079934,,,,,,-0.7762231022635939
189310,-0.026087277163399314,-0.06183757937433576,,,,,,0.031211428914171613
189311,-0.011817713730661872,-0.04868087889111106,,,,,,-0.7252893413354933
189312,0.03884364639630711,0.0008655486923134781,,,,,,-0.2864329138932806
189401,0.007331392875800091,-0.011824441671521857,,,,,,0.6057164486003543
189402,-0.02767109587817007,-0.04773597448412925,,,,,,-1.8764502984543272
189403,-0.04290475557371787,-0.06395816477155014,,,,,,0.9276158222656363
189404,-0.027061458213579304,-0.04917400802220184,,,,,,-0.5163030706970719
189405,0.02344032648934391,0.00015137002431231394,,,,,,0.824948106950985
189406,-0.0005156772922871866,-0.025032540026526995,,,,,,-0.41285227083802134
189407,0.006503613766276395,-0.01937072058131495,,,,,,-0.572649830552411
189408,-0.05206710518980051,-0.07949376526830987,,,,,,1.4046392513989172
189409,-0.030636969461889763,-0.05963591810409952,,,,,,-0.7907245562095646
189410,0.016635060504532007,-0.014153747438093944,,,,,,0.07641255810019398
189411,-0.01581428306500854,-0.04870527812889014,,,,,,0.46025289380787715
189412,-0.006332769347039413,-0.04131496055013706,,,,,,-0.3359350440559936
189501,0.003567857312649192,0.057505575794485786,,,,,,-0.3844730669748504
189502,0.006507367423075117,0.0580208716606716,,,,,,-0.028744483670478438
189503,-0.008258487549314797,0.041964199099032484,,,,,,0.6189745091405454
189504,-0.05038953367755905,-0.0017883760355124068,,,,,,-0.6359529223334599
189505,-0.06136612357519322,-0.014750335720368213,,,,,,1.2247597633502805
189506,-0.027798730119585002,0.017936743089776108,,,,,,-1.1925421579888047
189507,-0.012782621903737468,0.031685718344612646,,,,,,-0.08650288491748181
189508,-0.02282292195609692,0.019963946162529833,,,,,,-0.3662790063789325
189509,-0.014923683470951854,0.027279175398958078,,,,,,1.2456859685715793
189510,0.005873137666497552,0.04706458576911299,,,,,,-0.8077415945594035
189511,0.0259528578114101,0.06568079020747541,,,,,,0.5364754641681158
189512,0.05171704392532206,0.09108382930114312,,,,,,2.243097212487541
189601,0.0074221594727772455,-0.001646319311449318,,,,,,-1.4259159468571099
189602,-0.04605848989228711,-0.05516804268344977,,,,,,-0.6670010687706123
189603,0.011597781537153296,0.0021990453423081924,,,,,,-0.20545078208693823
189604,-0.013366766564040677,-0.022936378523305212,,,,,,-0.8020059783893227
189605,-0.0002970690025478895,-0.009933182327162449,,,,,,0.46492596470026193
189606,0.014034137366783384,0.004103268564007667,,,,,,1.4331306954492842
189607,0.06267700902584217,0.05255895887324824,,,,,,0.5671752263464205
189608,0.05371753385890177,0.04350410416707806,,,,,,0.03577629800775739
189609,-0.05553603400298135,-0.06605066467361898,,,,,,-0.6144596290467632
189610,-0.02658893001220486,-0.03730937020183234,,,,,,0.04668652518344629
189611,-0.07102727812214216,-0.08187603374310148,,,,,,-0.06901877726000727
189612,0.032778999272568665,0.0216215015805985,,,,,,0.16342131208468125
189701,0.0,0.03876273283842924,,,,,,-1.2520351706550512
189702,0.009523881511255272,0.0472811754688407,,,,,,-0.3156120426895699
189703,-0.002389487397381096,0.03356846923329426,,,,,,0.6175777430387974
189704,0.031517760320404875,0.0662274959657232,,,,,,0.08645441452400782
189705,-0.004914014802428923,0.0290286375493638,,,,,,-0.6558269411841691
189706,-0.04551683882446245,-0.013073109950204831,,,,,,0.07037605746935238
189707,-0.04353493879143988,-0.012110812375389024,,,,,,-0.15440539004629894
189708,-0.06299585201457747,-0.03216772265327528,,,,,,0.7065479877468421
189709,-0.047285272990011507,-0.017729979514241823,,,,,,0.4502715617419657
189710,0.0326559629740526,0.061362758688807695,,,,,,0.08543951871178823
189711,0.035906708463244286,0.06414387864485382,,,,,,-0.08180335651051696
189712,-0.02127739844728538,0.005861752866891834,,,,,,-0.9791089142400518
189801,-0.017600477306590534,-0.0164117013395515,,,,,,0.5167531729320469
189802,0.010818462214090996,0.012845038357005123,,,,,,0.35538077544665025
189803,0.055458387727898906,0.05659275974441158,,,,,,1.3440041147487163
189804,0.02650124016250377,0.02761370363076665,,,,,,-0.9258791694173327
189805,-0.05504734707295533,-0.05311909831274786,,,,,,0.07702832219586231
189806,-0.029284909707496087,-0.028222210351374066,,,,,,-1.3450139298247912
189807,0.004962799600096268,0.006005552562151628,,,,,,-0.3620499686844605
189808,-0.02840736480019368,-0.02656976010954537,,,,,,0.4232948918718238
189809,0.010655508153113669,0.01165262724683025,,,,,,0.13788077252555997
189810,0.02981447890524036,0.030793394927413065,,,,,,-0.3186351341213278
189811,-0.024375278547171142,-0.022621436450577015,,,,,,-0.3754034084195643
189812,-0.05164591078251046,-0.05070894001231485,,,,,,0.10724893690995874
189901,-0.06935712955018847,-0.042958517114716877,,,,,,0.7230371009251781
189902,-0.03265892343245458,-0.0073676914603080235,,,,,,-0.6487497313245623
189903,-0.010203872226076438,0.014479262150879357,,,,,,0.36711875260954585
189904,-0.008479685910849799,0.015421506172616617,,,,,,-0.027838877669460693
189905,0.046976799515060286,0.06989673995055234,,,,,,1.3879095185604164
189906,0.02671236428182322,0.04917100613515801,,,,,,-1.179134973729255
189907,-0.03011653114715962,-0.00832014318001928,,,,,,-0.579166694995009
189908,-0.020794916348381598,0.00011814839598089932,,,,,,-0.5374728875764783
189909,0.01479194351522084,0.03535914775558524,,,,,,1.3219226225573593
189910,0.008568709731111124,0.02856815493510556,,,,,,-0.38960248643804274
189911,-0.014439165421534561,0.0047545759188665215,,,,,,-0.33681365605414815
189912,0.0743588570004814,0.0932990455963969,,,,,,2.375545480532738
190001,0.021889807952734763,-0.013201511858535575,,,,,,-1.4021013244564253
190002,0.016029426909558886,-0.017872124766122433,,,,,,-1.0655926838088092
190003,0.024770533656371274,-0.008019289166619537,,,,,,0.376934656184722
190004,0.019050114977452903,-0.012698583337127367,,,,,,0.15424914531572576
190005,0.07924641516916475,0.048474756502411065,,,,,,0.17099738203055903
190006,0.060107371507483354,0.030254408357802465,,,,,,-0.07346513103699337
190007,0.028987536873252395,0.0,,,,,,-0.19959223239535628
190008,0.014611347181063827,-0.013559529785632574,,,,,,-1.4404648928034085
190009,0.05125019001029463,0.02385121582217975,,,,,,1.5567296767136263
190010,-0.008898583912581248,-0.03556683099474256,,,,,,-0.141410887088794
190011,-0.049320275413806236,-0.07529576181706688,,,,,,0.6721524137059962
190012,-0.03312578788578513,-0.05844359587007464,,,,,,-0.6937235436457598
190101,-0.023045702165409132,-0.025160963939984793,,,,,,0.72220550334574
190102,-0.019851720428581743,-0.021824923743238855,,,,,,-0.9860216066700316
190103,-0.029644634996583985,-0.031722684823015435,,,,,,-0.7457308474694306
190104,-0.07499641972561166,-0.07705568833647991,,,,,,1.3939159044197842
190105,0.05688458118701778,0.05496337164332443,,,,,,2.126547997796922
190106,-0.08945833830985306,-0.09148188085988274,,,,,,-2.6063161385251714
190107,0.07488201714361331,0.07287651116273564,,,,,,1.4969212347729695
190108,-0.00865603635926293,-0.010527313722319409,,,,,,-1.2936115872840457
190109,0.010398982378525545,0.008427795840036723,,,,,,1.46352475949692
190110,0.01669607461923439,0.014742219444888072,,,,,,-1.7773161533174262
190111,-0.016224710009988375,-0.018048007579387626,,,,,,-0.1959782958283114
190112,0.021546605372488425,0.0196257370015962,,,,,,0.4034198031289087
190201,-0.018661345308758737,0.00021180022884648153,,,,,,-0.37946480505686164
190202,-0.005782185438770071,0.0125308421785717,,,,,,-0.5072488961858967
190203,0.0012634455856170845,0.019269931150003305,,,,,,-0.35983215166895466
190204,-0.03109874703804394,-0.013497539559706784,,,,,,0.56296078719605
190205,0.005141200755867992,0.022225255057080506,,,,,,0.6890157048468861
190206,0.008392272661437161,0.025227798350837993,,,,,,-1.55603430632741
190207,-0.019882215436398454,-0.003406082242970676,,,,,,0.3472412416375841
190208,-0.023634188917327048,-0.007639573602668204,,,,,,-0.0934497602653197
190209,0.00018329206431344502,0.015978223469882646,,,,,,2.307077503730116
190210,0.03458949584238935,0.05006362393114294,,,,,,-0.6986646972747739
190211,0.042005032983676305,0.057027529637166285,,,,,,0.2324935781968609
190212,0.025755438148518994,0.04061974960096881,,,,,,-0.22848753402830457
190301,-0.044538790695178854,-0.06293924029794606,,,,,,-0.9144061522214635
190302,0.010739738993962522,-0.007675749010078281,,,,,,-0.3583104609836676
190303,0.04511714796322508,0.026403846850755475,,,,,,1.2849409441068413
190304,0.046760823509711,0.027885045664943764,,,,,,-0.05348945923164461
190305,0.02428534569260421,0.005367143415344167,,,,,,-0.1485316589855339
190306,0.06186140605569701,0.0426399459022071,,,,,,0.60712697458289
190307,0.052038272297037835,0.03263700551545945,,,,,,0.014318207887400902
190308,0.03731538941876256,0.017841815707105635,,,,,,0.5741402197850229
190309,0.02936841225267539,0.009584463530728282,,,,,,-0.4491771828185769
190310,0.03791135906041987,0.017928015555320975,,,,,,0.21243680825393874
190311,0.001414529312877555,-0.018673975702142354,,,,,,-1.0465408137662893
190312,-0.040274874904907776,-0.06068287103715564,,,,,,-0.02680251681019552
190401,-0.02607745684451679,-0.022850035108858968,,,,,,0.3569861835825323
190402,0.017460658419631514,0.02083959753578135,,,,,,-0.9166067418312025
190403,-0.006577416316030593,-0.003244435265281176,,,,,,0.7212732308753287
190404,-0.03414474456733796,-0.030757829406493187,,,,,,-1.208343257191502
190405,0.01116044573341668,0.014707820859869436,,,,,,-0.24142174750880496
190406,-0.011487610172054907,-0.007987023166772467,,,,,,-0.3651723570755294
190407,-0.05068798158532761,-0.04712925896833342,,,,,,1.335487831673639
190408,-0.043822232969831454,-0.04009329779374449,,,,,,-0.617764413051054
190409,-0.05353231586433704,-0.049850942286843836,,,,,,0.5905530603385918
190410,-0.06744855764121338,-0.06370439170092235,,,,,,0.38696295054254737
190411,-0.0635698210931035,-0.05964477938026835,,,,,,-0.5119064414558627
190412,-0.02033319195363248,-0.016456408609698325,,,,,,1.4598324369504256
190501,-0.01611468237307534,0.008569466503513201,,,,,,-1.4108737483967806
190502,-0.03783493828554185,-0.013684567170283657,,,,,,-0.3982837734383544
190503,-0.0226015953601868,0.00042489909285947647,,,,,,0.6686471434575383
190504,0.01761148324537265,0.039880699856921886,,,,,,0.8104717292980403
190505,0.05550880643260525,0.07737687860907627,,,,,,0.29271089238182046
190506,-0.006369378257466085,0.014506332630833008,,,,,,-0.8381923941261045
190507,-0.025614154610817508,-0.005379291056860858,,,,,,-0.2387577172340949
190508,-0.031567437247100205,-0.011631136111779572,,,,,,-0.22699204754898172
190509,0.001988933138584059,0.021037128109278047,,,,,,0.46535244879037574
190510,-0.008769105697453039,0.009730284642576414,,,,,,-0.6995297742214595
190511,0.010241705101047494,0.028523258482059166,,,,,,0.5510597974424849
190512,-0.019239564218240357,-0.0017619174214593691,,,,,,-0.2786982459068117
190601,-0.016583277802280527,-0.022874527616350893,,,,,,0.4274512368523835
